region,year,variable,crop,data
Kagera/Geita,2013,production,sorghum,101948.08518797629
Kagera/Geita,2013,area,millet,44378.7274290585
Kagera/Geita,2013,yield,millet,1.2
Kagera/Geita,2013,production,millet,53254.472914870195
Kagera/Geita,2013,area,rice,8565.0960266815
Kagera/Geita,2013,yield,rice,1.50170334900626
Kagera/Geita,2013,production,rice,12862.233387827819
Kagera/Geita,2013,area,wheat,NA
Kagera/Geita,2013,yield,wheat,NA
Kagera/Geita,2013,production,wheat,NA
Kigoma,2013,area,maize,210521.737833515
Kigoma,2013,yield,maize,2
Kigoma,2013,production,maize,421043.47566703
Kigoma,2013,area,sorghum,17110.604676680763
Kigoma,2013,yield,sorghum,1.2
Kigoma,2013,production,sorghum,20532.725612016915
Kigoma,2013,area,millet,6302.660658927458
Kigoma,2013,yield,millet,1.1
Kigoma,2013,production,millet,6932.926724820204
Kigoma,2013,area,rice,49279.46443697846
Kigoma,2013,yield,rice,1.5970072687508041
Kigoma,2013,production,rice,78699.66290600135
Kigoma,2013,area,wheat,NA
Kigoma,2013,yield,wheat,NA
Kigoma,2013,production,wheat,NA
Kilimanjaro,2013,area,maize,121218.10136672
Kilimanjaro,2013,yield,maize,1.751295226544963
Kilimanjaro,2013,production,maize,212288.6822943802
Kilimanjaro,2013,area,sorghum,3163.2768575125992
Kilimanjaro,2013,yield,sorghum,0.8
Kilimanjaro,2013,production,sorghum,2530.6214860100795
Kilimanjaro,2013,area,millet,1116.0832642953285
Kilimanjaro,2013,yield,millet,1
Kilimanjaro,2013,production,millet,1116.0832642953285
Kilimanjaro,2013,area,rice,14352.9089103598
Kilimanjaro,2013,yield,rice,3.48725192535545
Kilimanjaro,2013,production,rice,50052.20923210361
Kilimanjaro,2013,area,wheat,9708.191954385728
Kilimanjaro,2013,yield,wheat,1.7
Kilimanjaro,2013,production,wheat,16503.926322455736
Lindi,2013,area,maize,89906.909802079
Lindi,2013,yield,maize,1
Lindi,2013,production,maize,89906.909802079
Lindi,2013,area,sorghum,67414.1753041883
Lindi,2013,yield,sorghum,0.8
Lindi,2013,production,sorghum,53931.34024335065
Lindi,2013,area,millet,17596.8075389596
Lindi,2013,yield,millet,1
Lindi,2013,production,millet,17596.8075389596
Lindi,2013,area,rice,13288.5063795798
Lindi,2013,yield,rice,0.5159606667641469
Lindi,2013,production,rice,6856.346611907613
Lindi,2013,area,wheat,NA
Lindi,2013,yield,wheat,NA
Lindi,2013,production,wheat,NA
Manyara,2013,area,maize,257945.151844713
Manyara,2013,yield,maize,1.4
Manyara,2013,production,maize,361123.21258259815
Manyara,2013,area,sorghum,8032.077209885625
Manyara,2013,yield,sorghum,1
Manyara,2013,production,sorghum,8032.077209885625
Manyara,2013,area,millet,3506.832846481084
Manyara,2013,yield,millet,1
Manyara,2013,production,millet,3506.832846481084
Manyara,2013,area,rice,2402.587110933864
Manyara,2013,yield,rice,0.7224147358348713
Manyara,2013,production,rice,1735.664333065554
Manyara,2013,area,wheat,19568.5403714967
Manyara,2013,yield,wheat,1.3799604682986164
Manyara,2013,production,wheat,27003.812134970965
Mara,2013,area,maize,78746.0515687624
Mara,2013,yield,maize,2.2
Mara,2013,production,maize,173241.3134512773
Mara,2013,area,sorghum,39416.142340618884
Mara,2013,yield,sorghum,1.3
Mara,2013,production,sorghum,51240.985042804554
Mara,2013,area,millet,17301.648174826798
Mara,2013,yield,millet,1
Mara,2013,production,millet,17301.648174826798
Mara,2013,area,rice,1467.6077360671613
Mara,2013,yield,rice,1.5425754501648492
Mara,2013,production,rice,2263.8956641292166
Mara,2013,area,wheat,NA
Mara,2013,yield,wheat,NA
Mara,2013,production,wheat,NA
Mbeya,2013,area,maize,463400.013496957
Mbeya,2013,yield,maize,2.3776478236719853
Mbeya,2013,production,maize,1101802.0335806084
Mbeya,2013,area,sorghum,39726.56648101289
Mbeya,2013,yield,sorghum,1.1
Mbeya,2013,production,sorghum,43699.22312911418
Mbeya,2013,area,millet,17695.86554327138
Mbeya,2013,yield,millet,1.1
Mbeya,2013,production,millet,19465.452097598518
Mbeya,2013,area,rice,52970.538259560126
Mbeya,2013,yield,rice,2.4949556838563556
Mbeya,2013,production,rice,132159.1455076201
Mbeya,2013,area,wheat,5278.169312724985
Mbeya,2013,yield,wheat,1.6496674057649667
Mbeya,2013,production,wheat,8707.223877311282
Morogoro,2013,area,maize,404786.778935982
Morogoro,2013,yield,maize,0.9919781866234867
Morogoro,2013,production,maize,401539.65493807755
Morogoro,2013,area,sorghum,10679.277677829761
Morogoro,2013,yield,sorghum,0.9
Morogoro,2013,production,sorghum,9611.349910046785
Morogoro,2013,area,millet,6310.2989478110385
Morogoro,2013,yield,millet,0.8
Morogoro,2013,production,millet,5048.239158248831
Morogoro,2013,area,rice,111920.61043907508
Morogoro,2013,yield,rice,2.1413041627546083
Morogoro,2013,production,rice,239656.06903122834
Morogoro,2013,area,wheat,107.94329422813858
Morogoro,2013,yield,wheat,2.136
Morogoro,2013,production,wheat,230.56687647130403
Mtwara,2013,area,maize,66311.733905677
Mtwara,2013,yield,maize,1
Mtwara,2013,production,maize,66311.733905677
Mtwara,2013,area,sorghum,73377.23001108548
Mtwara,2013,yield,sorghum,0.7
Mtwara,2013,production,sorghum,51364.06100775984
Mtwara,2013,area,millet,28327.23497318106
Mtwara,2013,yield,millet,0.9
Mtwara,2013,production,millet,25494.511475862957
Mtwara,2013,area,rice,71416.98663615844
Mtwara,2013,yield,rice,1.0506177944252566
Mtwara,2013,production,rice,75031.9569841788
Mtwara,2013,area,wheat,NA
Mtwara,2013,yield,wheat,NA
Mtwara,2013,production,wheat,NA
Mwanza/Geita,2013,area,maize,208940.147064988
Mwanza/Geita,2013,yield,maize,1.4
Mwanza/Geita,2013,production,maize,292516.20589098317
Mwanza/Geita,2013,area,sorghum,16884.844963756215
Mwanza/Geita,2013,yield,sorghum,1.3
Mwanza/Geita,2013,production,sorghum,21950.298452883082
Mwanza/Geita,2013,area,millet,6737.794344737888
Mwanza/Geita,2013,yield,millet,1.1
Mwanza/Geita,2013,production,millet,7411.573779211678
Mwanza/Geita,2013,area,rice,94323.6652586996
Mwanza/Geita,2013,yield,rice,1.6
Mwanza/Geita,2013,production,rice,150917.86441391936
Mwanza/Geita,2013,area,wheat,NA
Mwanza/Geita,2013,yield,wheat,NA
Mwanza/Geita,2013,production,wheat,NA
Rukwa/Katavi,2013,area,maize,256603.990689224
Rukwa/Katavi,2013,yield,maize,2.1
Rukwa/Katavi,2013,production,maize,538868.3804473705
Rukwa/Katavi,2013,area,sorghum,45650.1751989996
Rukwa/Katavi,2013,yield,sorghum,1.1
Rukwa/Katavi,2013,production,sorghum,50215.19271889956
Rukwa/Katavi,2013,area,millet,21561.406650971494
Rukwa/Katavi,2013,yield,millet,1.2
Rukwa/Katavi,2013,production,millet,25873.687981165793
Rukwa/Katavi,2013,area,rice,73924.9197376133
Rukwa/Katavi,2013,yield,rice,2.247469202898551
Rukwa/Katavi,2013,production,rice,166143.9804370331
Rukwa/Katavi,2013,area,wheat,10248.142798395253
Rukwa/Katavi,2013,yield,wheat,1.49596886294134
Rukwa/Katavi,2013,production,wheat,15330.902529375828
Ruvuma,2013,area,maize,196720.220511403
Ruvuma,2013,yield,maize,2.3
Ruvuma,2013,production,maize,452456.5071762268
Ruvuma,2013,area,sorghum,11604.5146631722
Ruvuma,2013,yield,sorghum,1.1
Ruvuma,2013,production,sorghum,12764.966129489421
Ruvuma,2013,area,millet,4738.372502773002
Ruvuma,2013,yield,millet,1.2
Ruvuma,2013,production,millet,5686.047003327602
Ruvuma,2013,area,rice,45184.6793814047
Ruvuma,2013,yield,rice,2.125138335071468
Ruvuma,2013,production,rice,96023.69431133647
Ruvuma,2013,area,wheat,NA
Ruvuma,2013,yield,wheat,NA
Ruvuma,2013,production,wheat,NA
Shinyanga/Geita/Simiyu,2013,area,maize,414772.507273252
Shinyanga/Geita/Simiyu,2013,yield,maize,1.3
Shinyanga/Geita/Simiyu,2013,production,maize,539204.2594552276
Shinyanga/Geita/Simiyu,2013,area,sorghum,50163.28336963242
Shinyanga/Geita/Simiyu,2013,yield,sorghum,1.1
Shinyanga/Geita/Simiyu,2013,production,sorghum,55179.61170659567
Shinyanga/Geita/Simiyu,2013,area,millet,18662.90164887692
Shinyanga/Geita/Simiyu,2013,yield,millet,1.2
Shinyanga/Geita/Simiyu,2013,production,millet,22395.481978652304
Shinyanga/Geita/Simiyu,2013,area,rice,77612.4886686396
Shinyanga/Geita/Simiyu,2013,yield,rice,1.8447391558196242
Shinyanga/Geita/Simiyu,2013,production,rice,143174.79682764638
Shinyanga/Geita/Simiyu,2013,area,wheat,NA
Shinyanga/Geita/Simiyu,2013,yield,wheat,NA
Shinyanga/Geita/Simiyu,2013,production,wheat,NA
Singida,2013,area,maize,147842.594269535
Singida,2013,yield,maize,1
Singida,2013,production,maize,147842.594269535
Singida,2013,area,sorghum,75239.97243949
Singida,2013,yield,sorghum,1
Singida,2013,production,sorghum,75239.97243949
Singida,2013,area,millet,54916.1144542416
Singida,2013,yield,millet,0.8
Singida,2013,production,millet,43932.891563393285
Singida,2013,area,rice,5688.108720422696
Singida,2013,yield,rice,1.1032453188811548
Singida,2013,production,rice,6275.379319093415
Singida,2013,area,wheat,NA
Singida,2013,yield,wheat,NA
Singida,2013,production,wheat,NA
Tabora,2013,area,maize,247352.556321199
Tabora,2013,yield,maize,1.3
Tabora,2013,production,maize,321558.3232175587
Tabora,2013,area,sorghum,34229.14080697185
Tabora,2013,yield,sorghum,1.1
Tabora,2013,production,sorghum,37652.054887669045
Tabora,2013,area,millet,14996.998989283264
Tabora,2013,yield,millet,1
Tabora,2013,production,millet,14996.998989283264
Tabora,2013,area,rice,85504.87973671817
Tabora,2013,yield,rice,1.028993217518469
Tabora,2013,production,rice,87983.94131381538
Tabora,2013,area,wheat,NA
Tabora,2013,yield,wheat,NA
Tabora,2013,production,wheat,NA
Tanga,2013,area,maize,129627.037600003
Tanga,2013,yield,maize,1.7
Tanga,2013,production,maize,220365.96392000507
Tanga,2013,area,sorghum,11045.927733941184
Tanga,2013,yield,sorghum,0.9
Tanga,2013,production,sorghum,9941.334960547065
Tanga,2013,area,millet,3408.010930546072
Tanga,2013,yield,millet,1.1
Tanga,2013,production,millet,3748.8120236006794
Tanga,2013,area,rice,44193.4568197855
Tanga,2013,yield,rice,1.8179804854831
Tanga,2013,production,rice,80342.84208441006
Tanga,2013,area,wheat,683.6408634448776
Tanga,2013,yield,wheat,1
Tanga,2013,production,wheat,683.6408634448776
Arusha,2014,area,maize,117938.250607943
Arusha,2014,yield,maize,1.406594857378055
Arusha,2014,production,maize,141148.021003484
Arusha,2014,area,sorghum,41084.6408243965
Arusha,2014,yield,sorghum,0.8
Arusha,2014,production,sorghum,28054.8538520759
Arusha,2014,area,millet,10196.716167078
Arusha,2014,yield,millet,1
Arusha,2014,production,millet,8682.782938561704
Arusha,2014,area,rice,110606.924044773
Arusha,2014,yield,rice,1.98542141693811
Arusha,2014,production,rice,207528.4863392976
Arusha,2014,area,wheat,15097.8724895514
Arusha,2014,yield,wheat,2.1416050867846708
Arusha,2014,production,wheat,23559.479485167878
Coast,2014,area,maize,52661.592110326
Coast,2014,yield,maize,1.8
Coast,2014,production,maize,80652.45223352725
Coast,2014,area,sorghum,23631.6574148366
Coast,2014,yield,sorghum,0.6
Coast,2014,production,sorghum,12102.747190049919
Coast,2014,area,millet,0
Coast,2014,yield,millet,0
Coast,2014,production,millet,0
Coast,2014,area,rice,58097.439971831
Coast,2014,yield,rice,0.950412912912913
Coast,2014,production,rice,52180.95527076511
Coast,2014,area,wheat,0
Coast,2014,yield,wheat,0
Coast,2014,production,wheat,0
Dar es Salaam,2014,area,maize,3948.55276122485
Dar es Salaam,2014,yield,maize,0.6
Dar es Salaam,2014,production,maize,2015.7667742559888
Dar es Salaam,2014,area,sorghum,0
Dar es Salaam,2014,yield,sorghum,0
Dar es Salaam,2014,production,sorghum,0
Dar es Salaam,2014,area,millet,0
Dar es Salaam,2014,yield,millet,0
Dar es Salaam,2014,production,millet,0
Dar es Salaam,2014,area,rice,2839.905121025498
Dar es Salaam,2014,yield,rice,0.8
Dar es Salaam,2014,production,rice,2147.0221212623005
Dar es Salaam,2014,area,wheat,0
Dar es Salaam,2014,yield,wheat,0
Dar es Salaam,2014,production,wheat,0
Dodoma,2014,area,maize,138469.338774472
Dodoma,2014,yield,maize,1
Dodoma,2014,production,maize,117816.11695631022
Dodoma,2014,area,sorghum,201097.76676854608
Dodoma,2014,yield,sorghum,1.1
Dodoma,2014,production,sorghum,188815.8560538118
Dodoma,2014,area,millet,85181.18034896957
Dodoma,2014,yield,millet,0.9
Dodoma,2014,production,millet,65280.69611545074
Dodoma,2014,area,rice,10511.368491541627
Dodoma,2014,yield,rice,2.0120747775496235
Dodoma,2014,production,rice,19986.9294463145
Dodoma,2014,area,wheat,0
Dodoma,2014,yield,wheat,0
Dodoma,2014,production,wheat,0
Iringa/Njombe,2014,area,maize,375054.224315947
Iringa/Njombe,2014,yield,maize,1.7765515697915313
Iringa/Njombe,2014,production,maize,566921.5511072917
Iringa/Njombe,2014,area,sorghum,9106.653997359886
Iringa/Njombe,2014,yield,sorghum,1
Iringa/Njombe,2014,production,sorghum,7773.155668725116
Iringa/Njombe,2014,area,millet,2360.9157842679956
Iringa/Njombe,2014,yield,millet,0.9
Iringa/Njombe,2014,production,millet,1809.345975666965
Iringa/Njombe,2014,area,rice,23065.8131358582
Iringa/Njombe,2014,yield,rice,2.28500275041256
Iringa/Njombe,2014,production,rice,49807.896139784854
Iringa/Njombe,2014,area,wheat,40071.20461142911
Iringa/Njombe,2014,yield,wheat,1.6531027466937944
Iringa/Njombe,2014,production,wheat,48266.165080884326
Kagera/Geita,2014,area,maize,163272.60209336
Kagera/Geita,2014,yield,maize,2
Kagera/Geita,2014,production,maize,277839.7608343133
Kagera/Geita,2014,area,sorghum,72820.0608485545
Kagera/Geita,2014,yield,sorghum,1.4
Kagera/Geita,2014,production,sorghum,87019.704111337807
Kagera/Geita,2014,area,millet,44378.7274290585
Kagera/Geita,2014,yield,millet,1.2
Kagera/Geita,2014,production,millet,45347.641461303625
Kagera/Geita,2014,area,rice,8565.0960266815
Kagera/Geita,2014,yield,rice,1.50170334900626
Kagera/Geita,2014,production,rice,12155.115415674887
Kagera/Geita,2014,area,wheat,0
Kagera/Geita,2014,yield,wheat,0
Kagera/Geita,2014,production,wheat,0
Kigoma,2014,area,maize,210521.737833515
Kigoma,2014,yield,maize,2
Kigoma,2014,production,maize,358243.2602908001
Kigoma,2014,area,sorghum,17110.604676680763
Kigoma,2014,yield,sorghum,1.2
Kigoma,2014,production,sorghum,17526.093835529224
Kigoma,2014,area,millet,6302.660658927458
Kigoma,2014,yield,millet,1.1
Kigoma,2014,production,millet,5903.576886343557
Kigoma,2014,area,rice,49279.46443697846
Kigoma,2014,yield,rice,1.5970072687508041
Kigoma,2014,production,rice,74373.04680713042
Kigoma,2014,area,wheat,0
Kigoma,2014,yield,wheat,0
Kigoma,2014,production,wheat,0
Kilimanjaro,2014,area,maize,121218.10136672
Kilimanjaro,2014,yield,maize,1.751295226544963
Kilimanjaro,2014,production,maize,180625.02820520927
Kilimanjaro,2014,area,sorghum,3163.2768575125992
Kilimanjaro,2014,yield,sorghum,0.8
Kilimanjaro,2014,production,sorghum,2160.059529557138
Kilimanjaro,2014,area,millet,1116.0832642953285
Kilimanjaro,2014,yield,millet,1
Kilimanjaro,2014,production,millet,950.3754509246803
Kilimanjaro,2014,area,rice,14352.9089103598
Kilimanjaro,2014,yield,rice,3.48725192535545
Kilimanjaro,2014,production,rice,47300.52407550605
Kilimanjaro,2014,area,wheat,9708.191954385728
Kilimanjaro,2014,yield,wheat,1.7
Kilimanjaro,2014,production,wheat,12025.352738270338
Lindi,2014,area,maize,89906.909802079
Lindi,2014,yield,maize,1
Lindi,2014,production,maize,76496.95661271538
Lindi,2014,area,sorghum,67414.1753041883
Lindi,2014,yield,sorghum,0.8
Lindi,2014,production,sorghum,46034.10904335218
Lindi,2014,area,millet,17596.8075389596
Lindi,2014,yield,millet,1
Lindi,2014,production,millet,14984.16330992335
Lindi,2014,area,rice,13288.5063795798
Lindi,2014,yield,rice,0.5159606667641469
Lindi,2014,production,rice,6479.410059257442
Lindi,2014,area,wheat,0
Lindi,2014,yield,wheat,0
Lindi,2014,production,wheat,0
Manyara,2014,area,maize,257945.151844713
Manyara,2014,yield,maize,1.4
Manyara,2014,production,maize,307260.3294406256
Manyara,2014,area,sorghum,8032.077209885625
Manyara,2014,yield,sorghum,1
Manyara,2014,production,sorghum,6855.930456319159
Manyara,2014,area,millet,3506.832846481084
Manyara,2014,yield,millet,1
Manyara,2014,production,millet,2986.164163922129
Manyara,2014,area,rice,2402.587110933864
Manyara,2014,yield,rice,0.7224147358348713
Manyara,2014,production,rice,1640.2439339382177
Manyara,2014,area,wheat,19568.5403714967
Manyara,2014,yield,wheat,1.3799604682986164
Manyara,2014,production,wheat,19675.94618737318
Mara,2014,area,maize,78746.0515687624
Mara,2014,yield,maize,2.2
Mara,2014,production,maize,147401.7210444234
Mara,2014,area,sorghum,39416.142340618884
Mara,2014,yield,sorghum,1.3
Mara,2014,production,sorghum,43737.70579973805
Mara,2014,area,millet,17301.648174826798
Mara,2014,yield,millet,1
Mara,2014,production,millet,14732.827031747485
Mara,2014,area,rice,1467.6077360671613
Mara,2014,yield,rice,1.5425754501648492
Mara,2014,production,rice,2139.4350620770238
Mara,2014,area,wheat,0
Mara,2014,yield,wheat,0
Mara,2014,production,wheat,0
Mbeya,2014,area,maize,463400.013496957
Mbeya,2014,yield,maize,2.3776478236719853
Mbeya,2014,production,maize,937464.1231042332
Mbeya,2014,area,sorghum,39726.56648101289
Mbeya,2014,yield,sorghum,1.1
Mbeya,2014,production,sorghum,37300.29317940866
Mbeya,2014,area,millet,17695.86554327138
Mbeya,2014,yield,millet,1.1
Mbeya,2014,production,millet,16575.36530340157
Mbeya,2014,area,rice,52970.538259560126
Mbeya,2014,yield,rice,2.4949556838563556
Mbeya,2014,production,rice,124893.52497695464
Mbeya,2014,area,wheat,5278.169312724985
Mbeya,2014,yield,wheat,1.6496674057649667
Mbeya,2014,production,wheat,6344.395657734488
Morogoro,2014,area,maize,404786.778935982
Morogoro,2014,yield,maize,0.9919781866234867
Morogoro,2014,production,maize,341648.50765866874
Morogoro,2014,area,sorghum,10679.277677829761
Morogoro,2014,yield,sorghum,0.9
Morogoro,2014,production,sorghum,8203.948350188792
Morogoro,2014,area,millet,6310.2989478110385
Morogoro,2014,yield,millet,0.8
Morogoro,2014,production,millet,4298.713832453658
Morogoro,2014,area,rice,111920.61043907508
Morogoro,2014,yield,rice,2.1413041627546083
Morogoro,2014,production,rice,226480.6656282798
Morogoro,2014,area,wheat,107.94329422813858
Morogoro,2014,yield,wheat,2.136
Morogoro,2014,production,wheat,167.99929696463116
Mtwara,2014,area,maize,66311.733905677
Mtwara,2014,yield,maize,1
Mtwara,2014,production,maize,56421.08979903124
Mtwara,2014,area,sorghum,73377.23001108548
Mtwara,2014,yield,sorghum,0.7
Mtwara,2014,production,sorghum,43842.759602699414
Mtwara,2014,area,millet,28327.23497318106
Mtwara,2014,yield,millet,0.9
Mtwara,2014,production,millet,21709.274401919825
Mtwara,2014,area,rice,71416.98663615844
Mtwara,2014,yield,rice,1.0506177944252566
Mtwara,2014,production,rice,70906.9777780381
Mtwara,2014,area,wheat,0
Mtwara,2014,yield,wheat,0
Mtwara,2014,production,wheat,0
Mwanza/Geita,2014,area,maize,208940.147064988
Mwanza/Geita,2014,yield,maize,1.4
Mwanza/Geita,2014,production,maize,248886.3154102225
Mwanza/Geita,2014,area,sorghum,16884.844963756215
Mwanza/Geita,2014,yield,sorghum,1.3
Mwanza/Geita,2014,production,sorghum,18736.089775531353
Mwanza/Geita,2014,area,millet,6737.794344737888
Mwanza/Geita,2014,yield,millet,1.1
Mwanza/Geita,2014,production,millet,6311.1579555196795
Mwanza/Geita,2014,area,rice,94323.6652586996
Mwanza/Geita,2014,yield,rice,1.6
Mwanza/Geita,2014,production,rice,142620.95896769935
Mwanza/Geita,2014,area,wheat,0
Mwanza/Geita,2014,yield,wheat,0
Mwanza/Geita,2014,production,wheat,0
Rukwa/Katavi,2014,area,maize,256603.990689224
Rukwa/Katavi,2014,yield,maize,2.1
Rukwa/Katavi,2014,production,maize,458494.1381012018
Rukwa/Katavi,2014,area,sorghum,45650.1751989996
Rukwa/Katavi,2014,yield,sorghum,1.1
Rukwa/Katavi,2014,production,sorghum,42862.12148306054
Rukwa/Katavi,2014,area,millet,21561.406650971494
Rukwa/Katavi,2014,yield,millet,1.2
Rukwa/Katavi,2014,production,millet,22032.153575665656
Rukwa/Katavi,2014,area,rice,73924.9197376133
Rukwa/Katavi,2014,yield,rice,2.247469202898551
Rukwa/Katavi,2014,production,rice,157009.9995031129
Rukwa/Katavi,2014,area,wheat,10248.142798395253
Rukwa/Katavi,2014,yield,wheat,1.49596886294134
Rukwa/Katavi,2014,production,wheat,11170.645524570731
Ruvuma,2014,area,maize,196720.220511403
